TrainID;TripType;Date;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType;nodeId;eventTime;EventType
592M;actual;2015-12-13;start;MH;2015-12-13T16:28:54;transit;MALS;2015-12-13T16:32:53;arrival;MP;2015-12-13T16:36:05;depature;MP;2015-12-13T16:38:03;transit;MP_R;2015-12-13T16:39:23;transit;MLO;2015-12-13T16:41:08;transit;MOL;2015-12-13T16:43:48;transit;MMRU;2015-12-13T16:51:43;transit;MAHZF;2015-12-13T16:56:53;transit;MAHA;2015-12-13T16:58:12;arrival;MA;2015-12-13T17:00:00;depature;MA;2015-12-13T17:04:03;transit;MAOB;2015-12-13T17:05:47;transit;MAHI;2015-12-13T17:06:54;transit;MNES;2015-12-13T17:07:51;transit;MWHS;2015-12-13T17:08:29;transit;MDID;2015-12-13T17:10:12;transit;MGHN;2015-12-13T17:11:45;transit;MKUN;2015-12-13T17:12:44;transit;MDKS;2015-12-13T17:16:03;transit;MFHD;2015-12-13T17:21:31;transit;MFHU;2015-12-13T17:21:31;transit;MJET;2015-12-13T17:23:43;transit;MBGU;2015-12-13T17:25:26;transit;MMAH;2015-12-13T17:26:51;transit;MOFF;2015-12-13T17:28:41;transit;MNFG;2015-12-13T17:30:08;transit;MGZB;2015-12-13T17:33:15;transit;MLEH;2015-12-13T17:36:19;transit;MUFH;2015-12-13T17:38:59;transit;MNSG;2015-12-13T17:40:56;transit;MNM;2015-12-13T17:46:36;arrival;TU;2015-12-13T17:51:35;depature;TU;2015-12-13T17:53:48;transit;TU_N;2015-12-13T17:55:20;transit;TUOE;2015-12-13T17:57:20;transit;TBS;2015-12-13T18:01:22;transit;TWSH;2015-12-13T18:04:20;transit;TWS;2015-12-13T18:04:42;transit;TLON;2015-12-13T18:06:35;transit;TURS;2015-12-13T18:07:39;transit;TAM;2015-12-13T18:10:18;transit;TG;2015-12-13T18:15:35;transit;TGW;2015-12-13T18:17:45;transit;TKUC;2015-12-13T18:18:51;transit;TGIS;2015-12-13T18:19:55;transit;TGI;2015-12-13T18:20:10;transit;TSD;2015-12-13T18:21:39;transit;TSAL;2015-12-13T18:22:33;transit;TEF;2015-12-13T18:23:29;transit;TGO;2015-12-13T18:25:50;transit;TFAU;2015-12-13T18:27:08;transit;TUH;2015-12-13T18:28:07;transit;TEC;2015-12-13T18:30:05;transit;TRF;2015-12-13T18:31:50;transit;TP;2015-12-13T18:34:48;transit;TACHF;2015-12-13T18:36:07;transit;TEZLF;2015-12-13T18:36:48;transit;TOESF;2015-12-13T18:38:01;arrival;TOESF;2015-12-13T18:38:03;transit;TE;2015-12-13T18:38:57;transit;TEMEF;2015-12-13T18:39:58;transit;TSOM;2015-12-13T18:40:39;transit;TSU_P;2015-12-13T18:42:09;transit;TSC;2015-12-13T18:45:18;transit;TS_R;2015-12-13T18:46:57;arrival;TS;2015-12-13T18:50:36;depature;TS;2015-12-13T18:55:07;transit;TS_P;2015-12-13T18:57:22;transit;TPT;2015-12-13T18:59:03;transit;TSFE;2015-12-13T18:59:53;transit;TSZ;2015-12-13T19:01:14;transit;TSZ_E;2015-12-13T19:02:34;transit;TLAF;2015-12-13T19:03:26;transit;TGLM;2015-12-13T19:05:43;transit;TV;2015-12-13T19:08:19;transit;TMTL;2015-12-13T19:10:19;transit;TFST;2015-12-13T19:12:07;transit;RKT;2015-12-13T19:13:49;transit;RES;2015-12-13T19:15:33;transit;RROL;2015-12-13T19:16:03;transit;RFO;2015-12-13T19:17:13;transit;RLH;2015-12-13T19:18:43;transit;RSAB;2015-12-13T19:19:37;transit;ROBH;2015-12-13T19:20:30;transit;RHK;2015-12-13T19:22:12;transit;RBRW;2015-12-13T19:24:03;transit;RP;2015-12-13T19:25:53;transit;RM_O;2015-12-13T19:28:22;arrival;RM;2015-12-13T19:29:40;depature;RM;2015-12-13T19:33:41;transit;RMHH;2015-12-13T19:35:43;transit;RMNS;2015-12-13T19:36:22;transit;RMLB;2015-12-13T19:37:14;transit;RMW;2015-12-13T19:37:35;transit;RMW_G;2015-12-13T19:37:59;transit;FLP;2015-12-13T19:40:32;transit;FBUP;2015-12-13T19:42:32;transit;FBST;2015-12-13T19:43:23;transit;FBL;2015-12-13T19:45:17;transit;FGRO;2015-12-13T19:46:40;transit;FGHM;2015-12-13T19:48:13;transit;FBBM;2015-12-13T19:49:11;transit;FSTR;2015-12-13T19:50:10;transit;FGE;2015-12-13T19:51:00;transit;FLW;2015-12-13T19:51:43;transit;FDOH;2015-12-13T19:52:33;transit;FDG;2015-12-13T19:53:44;transit;FMF;2015-12-13T19:56:46;transit;FWF;2015-12-13T19:57:51;transit;FZEP;2015-12-13T19:59:23;transit;FSP_S;2015-12-13T20:00:31;transit;FSP;2015-12-13T20:01:30;transit;FFOR;2015-12-13T20:02:59;transit;FLS;2015-12-13T20:04:08;transit;FMST;2015-12-13T20:05:41;arrival;FF;2015-12-13T20:11:07;depature;FF;2015-12-13T20:20:53;transit;FMST;2015-12-13T20:22:37;transit;FFS_A;2015-12-13T20:24:18;transit;FFS;2015-12-13T20:25:10;transit;FO;2015-12-13T20:28:29;transit;FO_G;2015-12-13T20:29:51;transit;FMHO;2015-12-13T20:31:17;transit;FH_M;2015-12-13T20:33:34;arrival;FH_N;2015-12-13T20:35:05;depature;FH_N;2015-12-13T20:37:08;transit;FWFG;2015-12-13T20:38:55;transit;FROD;2015-12-13T20:40:43;transit;FSLB;2015-12-13T20:41:50;transit;FNMI;2015-12-13T20:43:16;transit;FHME;2015-12-13T20:44:26;transit;FGEL;2015-12-13T20:46:03;transit;FHAI;2015-12-13T20:47:53;transit;FWIR;2015-12-13T20:49:19;transit;FWAE;2015-12-13T20:51:12;transit;FBSS;2015-12-13T20:53:42;transit;FSA;2015-12-13T20:56:53;transit;FSUE;2015-12-13T21:00:10;transit;FSUEZ;2015-12-13T21:01:09;transit;FFD;2015-12-13T21:05:09;transit;FNF;2015-12-13T21:07:07;transit;FNF_N;2015-12-13T21:08:12;transit;FFU_B;2015-12-13T21:10:31;transit;FFU;2015-12-13T21:13:30;transit;FFU_N;2015-12-13T21:13:56;transit;FDIE;2015-12-13T21:16:07;transit;FMIR;2015-12-13T21:18:34;transit;FLSW;2015-12-13T21:21:13;transit;FRIH;2015-12-13T21:22:55;transit;FHAH;2015-12-13T21:24:36;transit;FKHM;2015-12-13T21:26:32;transit;FMBA;2015-12-13T21:28:10;transit;FLIR;2015-12-13T21:31:14;transit;FWIL;2015-12-13T21:32:53;transit;FKOT;2015-12-13T21:36:03;transit;FSWR;2015-12-13T21:37:09;transit;FKEI;2015-12-13T21:39:12;transit;FKOA;2015-12-13T21:40:05;arrival;FKW;2015-12-13T21:43:06;depature;FKW;2015-12-13T21:45:23;transit;FKWK;2015-12-13T21:47:37;transit;FKWNB;2015-12-13T21:47:54;transit;FKWNA;2015-12-13T21:48:42;transit;FIH;2015-12-13T21:51:19;transit;FLUT;2015-12-13T21:53:09;transit;FKAT;2015-12-13T21:55:03;transit;FLIP;2015-12-13T21:56:16;transit;HJD;2015-12-13T21:59:06;transit;HSIK;2015-12-13T22:02:29;arrival;HG;2015-12-13T22:04:18;depature;HG;2015-12-13T22:06:42;transit;HNTH;2015-12-13T22:10:16;transit;HSUH;2015-12-13T22:12:02;transit;HEDM;2015-12-13T22:13:09;transit;HAH;2015-12-13T22:15:11;transit;HORX;2015-12-13T22:17:02;transit;HGE;2015-12-13T22:19:54;transit;HNE;2015-12-13T22:22:09;transit;HAL;2015-12-13T22:24:05;transit;HDI;2015-12-13T22:27:13;transit;HSOR;2015-12-13T22:29:21;transit;HHTA;2015-12-13T22:30:45;transit;HHI_G;2015-12-13T22:33:18;arrival;HHI;2015-12-13T22:34:32;depature;HHI;2015-12-13T22:36:14;transit;HHEP;2015-12-13T22:44:30;transit;HHEG;2015-12-13T22:44:50;transit;HWWI;2015-12-13T22:46:28;transit;HBST;2015-12-13T22:47:26;transit;HBVP;2015-12-13T22:47:38;transit;HGGL;2015-12-13T22:52:25;transit;HGGLO;2015-12-13T22:53:15;transit;HGAA;2015-12-13T22:55:21;arrival;HBS;2015-12-13T22:57:41;depature;HBS;2015-12-13T22:59:07;transit;HSMK;2015-12-13T23:02:01;transit;HBUH;2015-12-13T23:04:27;transit;HWED;2015-12-13T23:04:34;transit;HWEA;2015-12-13T23:05:04;transit;HLEH;2015-12-13T23:08:22;transit;HSF;2015-12-13T23:12:19;transit;HF;2015-12-13T23:13:23;arrival;HWOB;2015-12-13T23:16:06;depature;HWOB;2015-12-13T23:17:51;transit;HVOR;2015-12-13T23:22:31;transit;LOE;2015-12-13T23:26:51;transit;LGAU;2015-12-13T23:34:28;transit;LMGA;2015-12-13T23:42:10;transit;LMGN;2015-12-13T23:43:29;transit;LS_G;2015-12-13T23:46:29;arrival;LS;2015-12-13T23:47:34;depature;LS;2015-12-13T23:49:26;unknown;LS_V;2015-12-13T23:51:16;transit;LBIN;2015-12-13T23:53:07;transit;LSTL;2015-12-13T23:53:55;transit;LSHH;2015-12-13T23:57:01;transit;LRW;2015-12-14T00:02:50;transit;LBM;2015-12-14T00:04:04;transit;LNS;2015-12-14T00:05:37;transit;LBOW;2015-12-14T00:08:12;transit;LRIK;2015-12-14T00:09:00;transit;BWUSN;2015-12-14T00:13:38;transit;BWUS;2015-12-14T00:13:56;transit;BNDM;2015-12-14T00:18:01;transit;BSPDW;2015-12-14T00:20:28;arrival;BSPD;2015-12-14T00:21:19;depature;BSPD;2015-12-14T00:22:53;transit;BSPDM;2015-12-14T00:25:02;transit;BSPDO;2015-12-14T00:26:22;transit;BCHB;2015-12-14T00:31:01;transit;BZOO;2015-12-14T00:32:52;arrival;BLS;2015-12-14T00:46:43;depature;BLS;2015-12-14T00:50:35;transit;BFRI;2015-12-14T00:52:12;transit;BALE;2015-12-14T00:54:13;end;BHF;2015-12-14T00:57:03;depature;BHF;2015-12-14T01:03:13;transit;BOSGA;2015-12-14T01:05:57;transit;BRGBW;2015-12-14T01:09:14;transit;BRGBR;2015-12-14T01:09:57;end;BRGBT;2015-12-14T01:10:54;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
